ITEM,ProductId,Rating,UserId
escalope,1304624498,1,A1OCP4Y8GQUQRK
almonds,558925278,4,A10R4813UIW6GH
barbecue sauce,6041134511,2,A3N8V0AOIXAP6N
cooking oil,3227001381,3,A13UY6KF3KLR48
mint green tea,6117036094,2,AKW9T9A31BEGB
cake,4057362797,2,A1HU9QLNJV9ZED
blueberries,6162751473,4,A2IAHS4CJDTUVO
cider,5357955314,2,A1KI7I8NRV3SIQ
burgers,1304482596,1,AKSKAH1FHICQZ
mushroom cream sauce,5357955905,1,A3I1T0KEU8YDBY
shrimp,205616461,4,A3VEAEI9YT0GN6
muffins,1403790965,2,A1R4UG6BNDBBOL
tomato juice,1304146537,3,A2JIQP1H0N7NO5
toothpaste,6175005570,2,AKWRO5WFQ4I85
dessert wine,5357956227,2,A1ALXIEJWSM3WX
light cream,6053640972,3,A10SBRHY5Z8FT3
extra dark chocolate,6165290582,3,A3K0Q7BLOD5P0X
mushroom cream sauce,5357955905,1,A3C5QQXTWQQARI
cottage cheese,1304140894,2,A1E2DD77GZJWS0
eggplant,5357955867,2,A35DSJ5BVS8H2A
light cream,6053640972,4,A3LSRSY3F7CWPA
spinach,1304196135,3,A1EQMKGBI0NK71
frozen vegetables,1304511073,1,A1DGD9AGZNF6O9
french fries,1304511081,3,A29NE7F0K4WO86
ground beef,1304622428,5,A2MQ9OGYO9PFGM
flax seed,5357956014,1,AAKT6MS1SVJDT
asparagus,1304665704,2,A3995A1MLGMSZK
tomato sauce,1304624544,2,A2NU51KZVY9J9Z
babies food,6169040335,5,A5VR137GUB7JQ
toothpaste,6175005570,4,A33ZO6NTU56R7F
eggplant,5357955867,2,A1CZJUWPTGMYU1
burger sauce,5357955454,4,A1X5WU8A9F3CGU
mayonnaise,5357954771,1,AV7UMGQ691DK1
candy bars,3227001055,3,A2QOSIWDC04CQE
green beans,5357955786,5,AFGSFCRCRTDZW
blueberries,6162751473,2,A5I24CK8LXFGK
cauliflower,6165151329,2,A1OUIKYDQEFYLD
corn,6022600685,5,A15X79PP60MX8I
muffins,1403790965,2,A26VOR2AJIQACH
fresh tuna,1304622665,2,A22O1W9O7GZ4HQ
asparagus,1304665704,1,AHLGH2F0U2J1P
olive oil,1304351475,1,A3BZHI48MZWE7D
extra dark chocolate,6165290582,2,A2ZOBO61LUU9MX
mayonnaise,5357954771,2,AJB6NXJLATQLT
carrots,1906987238,3,A2Y03TL0BHT9GP
extra dark chocolate,6165290582,1,A2K3J2X8KDY47N
energy drink,1304146434,1,A1RZ3K1WJGL4NQ
soda,5357956111,2,A2E3A2RVDKR771
barbecue sauce,6041134511,4,AFBKNXXLDHAB1
candy bars,3227001055,4,A3SRKLG52BYLUK
gluten free bar,6041134473,1,A3PM6JNMDEVM7E
mint,1304651347,5,A4VK8BMGESPI5
spinach,1304196135,2,A1O0DIGKJ86BHF
barbecue sauce,6041134511,2,A2BLA13SDC5T4
green grapes,762451459,4,AMT0DCOCA21RP
candy bars,3227001055,1,A1JM12YT8HJPIY
bug spray,3423470476,2,A3JQ6K6HMGJ1UJ
dessert wine,5357956227,1,A1T6PQ4F5BMKLU
cooking oil,3227001381,1,A2M465PCYH4GO
napkins,7883633309,1,A285JA5679NN5R
meatballs,1304511146,3,AI0OVCUJR9OJ7
cereals,5357955972,1,A1HOHCNICEHXMS
flax seed,5357956014,2,AFERMR9RNPIWQ
light cream,6053640972,5,A1QWXTY2E1CL1M
dessert wine,5357956227,4,A1W9QAR7P545IC
cereals,5357955972,4,A2OABXN4XL95EZ
sandwich,4057368825,5,A19SYHAYNJ9JVK
hand protein bar,7538650584,5,A3UMZJNP10AYSY
fromage blanc,6022600804,1,A12VP1FB3XFE3X
mushroom cream sauce,5357955905,3,A13H09FTCEJ3DT
bacon,6152000416,4,A1DIFU982SVOWN
mayonnaise,5357954771,4,A2S5RNR6COYAET
frozen vegetables,1304511073,4,AY807FN55W64H
bramble,5357955743,4,A3FZMX1TWGZBN2
extra dark chocolate,6165290582,2,AV8B99IXQ8Y5P
cauliflower,6165151329,1,AEW1MYAVRF9AV
whole weat flour,1304139212,4,A3HLTS6OQ0FSEU
carrots,1906987238,3,A1Q9CAJYEXJVI5
green beans,5357955786,4,A3CUXT1VPITD3Z
chutney,1304482634,3,A3N0MV3L54UYYM
chocolate bread,6022600812,2,A197BFZ8BSVSO2
ketchup,7119018714,1,A32HJYC8GF242S
gums,5357955948,5,A18LPZUN80X919
cream,7535842801,1,A3HRQCE6UXGU6V
vegetables mix,737104473,5,A1IMIQYOBRBG34
whole wheat rice,4057363823,3,A1VZ46Z02VRPY0
gluten free bar,6041134473,5,A3T5G7XZPODEXS
honey,1304174778,3,A2IZAUI0ISLA85
salt,4057362843,2,A2W4RS26XT2O1S
cider,5357955314,2,A3KEZLJ59C1JVH
pancakes,1879187396,2,AFCD4K00EGXOB
zucchini,7806397051,3,ALZWGAK15U76X
green grapes,762451459,2,A31EM66K6Z68KC
energy bar,1304622657,1,A3IACAOXMJ4AWJ
frozen smoothie,1304196070,1,AZLYAJ8XE443K
fromage blanc,6022600804,5,A17P9WVPU4V6PN
tomatoes,1572671203,3,AENZH8I66SN2H
antioxydant juice,1304196062,4,A2JY2G1Y276N9X
chocolate,1304651088,3,A3L5UVIK1WPW9
white wine,6167061580,2,A2KKKT4H1IWSI1
cream,7535842801,2,ABRMU6JBX6RBG
pepper,3227000754,5,A3EM0Y7C1USH9C
oil,3602116004,4,A1LI7U7O30ZTS0
cream,7535842801,1,A1R5SZCC41T6BS
soup,1304495396,4,A1OJR3QWWI3SIP
herb & pepper,1304622460,3,A27C38RA5ODEPM
pepper,3227000754,4,A38ZCQ9QE0M7VJ
spaghetti,1304511138,1,A1CEEKM1DJNJLC
burger sauce,5357955454,5,AQA1M1H49DVEN
asparagus,1304665704,3,A24N4FKHGD7DWT
mineral water,1304174905,5,A2EKFM9X9O00QZ
tomato juice,1304146537,1,A25FKNAQ44EIT9
green tea,1304168522,4,A18IG4QUWXM3EK
magazines,4057553908,2,AEX8R21PA0SIT
tomato juice,1304146537,1,AIF5FN49UOUI2
red wine,1304511154,5,A1NUF0VO9F4DA5
ground beef,1304622428,5,A11KQ5BUQJQQXQ
tomato sauce,1304624544,3,A29UKEGELP56OH
chicken,1451646526,5,A1DPZHFRQ0QO0L
parmesan cheese,1304622223,3,A2TBR7OFH9LCJH
soda,5357956111,2,A17922269PBKN0
shrimp,205616461,1,A1CX180P3XV2LK
spaghetti,1304511138,2,A2TQ5X2N533FUV
frozen vegetables,1304511073,3,A36FXHSXME1KHM
tea,7883527428,2,A1PI3FNO5WDWT8
soup,1304495396,3,A30IJLUCHAUVXP
bug spray,3423470476,5,A1A8S7LLTESNYX
cider,5357955314,5,A3O3J3ZTTBFFZL
oil,3602116004,2,A3D6VUXMZD4MFJ
eggs,1304511111,3,A25M5BYKVESDFV
white wine,6167061580,4,A2OM0YG07EG46K
tomatoes,1572671203,1,A2FD3OSAUO10KC
eggplant,5357955867,4,A12712009FURQ7
energy bar,1304622657,1,A20K1KY98O39AJ
shrimp,205616461,5,A1WC62CBNGZ0JO
body spray,7539914718,5,AV8NAHORFJ89L
sandwich,4057368825,3,AHO0EM3FIG4JN
parmesan cheese,1304622223,2,A3UDBOJWNL60SI
body spray,7539914718,3,A35TXO343KBBA3
spaghetti,1304511138,1,A2VLDZ8XJYETY6
yams,1304139220,2,A3DLT0BMEE365A
napkins,7883633309,4,A1OCZ3L1AYALDL
mint green tea,6117036094,1,A1YPM4GCO8I1W1
cream,7535842801,2,AOGJ43H5ZZPLM
bramble,5357955743,1,A1RD20XYLN12SH
green grapes,762451459,4,A35X23L1HE949R
chocolate,1304651088,5,A3BNGLUQXZ1KKA
extra dark chocolate,6165290582,4,A1KGBY16OOW8B9
tomatoes,1572671203,2,A1FEU7BZ9KIN0G
babies food,6169040335,4,A1MFI4ANYE70CO
fresh bread,6022600744,1,A2X84CP4G541QE
yogurt cake,1304651118,5,A365JZ3HRICWVD
green grapes,762451459,2,A25RLARPMG0V4Q
barbecue sauce,6041134511,5,A3RQ6QXF6VQ6S6
babies food,6169040335,3,ADI3IAXO8EH2E
gluten free bar,6041134473,2,A3A1U6WSSNW70X
dessert wine,5357956227,3,A3UMVASITREVNQ
almonds,558925278,1,A1MNSSE2ITIIGA
cookies,1304511124,5,AXNY2ZN9PZ6WT
gums,5357955948,3,A1X8IHGTV6UAUA
frozen vegetables,1304511073,4,AP8RB98O4BHCI
eggplant,5357955867,4,A1ZOSGXEP5AB8N
mineral water,1304174905,3,AR1K8G3CGD1QI
protein bar,5297000963,3,A1I0KD965AM5Z6
avocado,733001998,4,A39LUXG3UUL7ER
body spray,7539914718,4,A1I0UF9XDVW6LS
frozen smoothie,1304196070,2,A29CP88NRDGHP9
spinach,1304196135,2,A2XTKRTDPMCSJH
black tea,6117043058,2,A13ZNKJNVW0ZWZ
shallot,1929099886,4,A85T1DDMF4OMD
asparagus,1304665704,4,A37J8XKLNOX2RO
honey,1304174778,4,A1QSOTG7XORCGN
soup,1304495396,4,A15VUTJ9QOJEEI
salad,1304174867,3,A3G7GGKJY868TX
mint green tea,6117036094,5,A2DETKKJK1ZO8F
salt,4057362843,2,A1AAJGGLN1YG5Q
candy bars,3227001055,4,AUYIPQDAHNOBK
spaghetti,1304511138,1,A3EN8SX1B1Z3IZ
avocado,733001998,4,ADXA5B6FX59W8
almonds,558925278,5,AKJRFNIHPE3EI
blueberries,6162751473,1,A2SKNJGP1X7IE1
ground beef,1304622428,4,A1UMLOFY7DN2Z6
parmesan cheese,1304622223,5,AGZSDV2ZYC7YW
chocolate,1304651088,2,A3S5CEM6TF7I8S
zucchini,7806397051,2,A20LSQZJPJHB0H
gums,5357955948,4,A3317L1113QN7O
barbecue sauce,6041134511,2,A3ABTLXPQP73TB
melons,6175005589,5,A2P2FTA24RAFBA
water spray,7842953384,2,A2CB2CNAOCG97W
whole weat flour,1304139212,5,A29WP9HRKLQS0D
chicken,1451646526,4,A3DXBLP5Q1KRQA
parmesan cheese,1304622223,3,A3JRZEM49Z26XF
mint,1304651347,3,A2S0G8DCA96BXJ
chili,6041134494,1,A1BIVBZ6OV1SU0
pepper,3227000754,5,A3LGXU7YL8RPF0
green grapes,762451459,5,AH1Q6CFL3C8TR
cereals,5357955972,1,A34Z2ZB23YJ452
fromage blanc,6022600804,4,A5IYFBQ25IVN6
mashed potato,6040652705,2,A1T7O0U15G2OXX
cream,7535842801,4,A1VIKBGCPW22YC
mushroom cream sauce,5357955905,4,A2U71ZBMQCJ7TC
cream,7535842801,3,A2EDV2NPKN69YM
barbecue sauce,6041134511,4,A3KOU7EJZX3Z3O
soda,5357956111,4,A3E3ZSEKGWFUGZ
eggs,1304511111,5,A2A118C3EOJLL6
clothes accessories,1304651029,1,A29DZ36SLTMZOI
zucchini,7806397051,1,A3Q3PRW1YR3Q3Q
yogurt cake,1304651118,2,A36A5S1NI653AQ
french wine,1412759676,5,A3EB7LZY4SO8S4
avocado,733001998,2,A2IS0IGSQ79ECX
corn,6022600685,3,A2H8Z04RWXZQ85
cooking oil,3227001381,5,A96GJTT3M3WYU
bramble,5357955743,5,AKJHHD5VEH7VG
herb & pepper,1304622460,4,A1BG8QW55XHN6U
gluten free bar,6041134473,2,A22VW0P4VZHDE3
cookies,1304511124,2,A3V3RE4132GKRO
milk,3292000971,2,A327B0I7CYTEJC
candy bars,3227001055,5,AIFAAVTUYHEHB
parmesan cheese,1304622223,2,AVOGV98AYOFG2
green tea,1304168522,5,A6R426V4J7AOM
tomatoes,1572671203,5,AKGB62WGF35J8
chili,6041134494,1,A3A4C2K3TWDAO5
corn,6022600685,2,A3FV2Q7WPZMQPV
pancakes,1879187396,4,A1RXI3A1E99112
french fries,1304511081,3,A26QL1FBQO9C0E
tomato juice,1304146537,3,A19KEEVZYO1KO6
vegetables mix,737104473,5,A1F6HRR58TQ2R0
french wine,1412759676,3,AVQP6PO1NK0IJ
tea,7883527428,1,A32IWHU4TUEQZR
extra dark chocolate,6165290582,2,ASPJCWRXUOYYY
carrots,1906987238,4,A1LAW520BT5AM0
blueberries,6162751473,5,A3SWQ2QQ7JBPFA
mayonnaise,5357954771,2,A2D7CPCZH5VFVZ
salmon,1304196046,1,A274NIJWOQWE30
shampoo,6162071103,3,A2OMU0R0VM5O9I
pet food,4057362967,2,A2YFDS6DYGFLVQ
yams,1304139220,5,AKA7T9TPISJ26
chocolate bread,6022600812,1,AN33X95J5460X
tomato juice,1304146537,3,A2UEOW698J0SSR
mushroom cream sauce,5357955905,2,A22ZFXQE8AWPEP
sandwich,4057368825,3,A9ZNJ2AXPO652
champagne,1304665720,3,A169NC0ZW6XKRD
chicken,1451646526,1,AZWRTJPN7NXT
bacon,6152000416,1,AH344ZAN5GNOM
whole weat flour,1304139212,1,A1YQUT1H2ENJ8U
hot dogs,4057362894,3,A3C744AK5A6MMI
barbecue sauce,6041134511,4,A2H6SFTV2892Z8
mushroom cream sauce,5357955905,3,A225CH9TTQPC4B
babies food,6169040335,1,A2F6NPTGDMFXN9
sparkling water,1304622452,3,A1DC0DSF3H3BCW
napkins,7883633309,3,A3TR91FJ4MNFY9
chili,6041134494,4,A3IANSH41YHFP1
whole weat flour,1304139212,1,A2NRG4NQMLHDJQ
eggplant,5357955867,2,A32G79IU2NJ2HS
flax seed,5357956014,4,A3L2VTHD6W1E2Z
bug spray,3423470476,3,A15THVWZS6GQZY
red wine,1304511154,3,A1VCW66KPTNUV8
hand protein bar,7538650584,1,AO5JB67V93FBL
asparagus,1304665704,4,A1GWD6BDCLGC82
zucchini,7806397051,1,AJ85OD05LNNUY
turkey,1304482685,1,A1E5CS6UI1LWQF
light cream,6053640972,4,A1SWCNGOR3GMOQ
clothes accessories,1304651029,4,A2IOZRH02O4C9S
bramble,5357955743,3,A1RGXKJ4RFIOCX
candy bars,3227001055,1,A11OEJ4R1PDTLN
bramble,5357955743,4,AZ4FR14IPKML7
candy bars,3227001055,3,A251DS38L87XWF
fromage blanc,6022600804,1,A1Z03R982SX8V2
chicken,1451646526,3,A1ZY0K46FYOTB6
chocolate bread,6022600812,4,A3MAATZ091QZGE
mayonnaise,5357954771,2,A35XCJ5P6ZKRE9
toothpaste,6175005570,1,A2B3YKKXVN28TW
green beans,5357955786,2,A2RDR51FRB58LD
cauliflower,6165151329,3,A2MSCG0YX85RL4
french fries,1304511081,4,A2P8AUMTM6O605
chili,6041134494,4,A3SN6TKIXQI7RP
burger sauce,5357955454,5,A1MLJHYS35C4X6
soda,5357956111,2,A2FTLN4PYZE7S6
green grapes,762451459,5,ATPHIBSTV1NY5
muffins,1403790965,5,A1QWS6V26JZ5OX
butter,1987958179,1,A1VK4ALI1QOF5U
barbecue sauce,6041134511,4,A1GIXQUBPA0DPT
white wine,6167061580,5,A22L53OZ7IDQX3
black tea,6117043058,3,AAOU507M8SF9E
antioxydant juice,1304196062,2,A2DIOCFQZQFD9O
ketchup,7119018714,3,A17Z7DO3IFHZOE
mint,1304651347,5,A120LZ9VNR3YI0
mushroom cream sauce,5357955905,2,A39QH03VD9U048
whole weat flour,1304139212,4,A95YCV8FK2LCM
cake,4057362797,3,AP57TEKK91CIM
parmesan cheese,1304622223,1,A3OQ3FVYBU7SBD
salmon,1304196046,1,A2GDJP70RVLDKY
oil,3602116004,5,A2BQ8DVGEGWAFY
salt,4057362843,4,A2A0EW34FZH9Z7
muffins,1403790965,1,A1D6UAVLQUS41B
mineral water,1304174905,2,A2VRUBSVHDDOU9
meatballs,1304511146,5,A276N142RFK6EF
eggplant,5357955867,2,A2HNQ3JHXDSVMW
brownies,6022600790,4,ADURH4ZDRMZV6
pepper,3227000754,2,AXVLSEEYTC4Z9
parmesan cheese,1304622223,5,AGGXC77INUISD
babies food,6169040335,4,A10REFE1TW3ZVT
vegetables mix,737104473,4,A3M7ROZKQW6F69
light cream,6053640972,1,A271KYL82709TY
mineral water,1304174905,1,A1OON4OPP58E26
spinach,1304196135,4,A3COLQK8Y9V9A5
burgers,1304482596,4,A28H0PAQPYKN94
cereals,5357955972,2,AYI1LDJYGG0ZK
sandwich,4057368825,4,A3T5EYVSBN3QQX
oil,3602116004,2,A3E4N6O6WC8LEX
chili,6041134494,3,A30IURTQM5NNA4
mint,1304651347,1,A100GYE1W4OXZ8
parmesan cheese,1304622223,2,A1ZWS1H6H06Y2J
parmesan cheese,1304622223,2,A3BMQUL5QATQIW
french wine,1412759676,2,AI5JNFT6YBQQY
fromage blanc,6022600804,4,A2H79ANDK766S1
chocolate bread,6022600812,2,A3LO1A9N0F0TXE
green grapes,762451459,3,A2JYNUBR7H2W41
eggs,1304511111,3,A2O9UKJ2FR0GZ4
toothpaste,6175005570,4,A1O5Z4ZKPMHORQ
oatmeal,7800558258,2,A366PG2T9L9VSW
ground beef,1304622428,2,A11AT6B3912DCU
hand protein bar,7538650584,3,A2RCLQ2PS3PN8H
tomato sauce,1304624544,1,A445U3NN5XBYK
cottage cheese,1304140894,1,A3GAMJUEB4A4J9
sandwich,4057368825,3,A7BCFTL2PU1NZ
eggs,1304511111,5,A87X19PQJFYFA
protein bar,5297000963,3,A2F5SHIP4HF9
green grapes,762451459,4,A305WEYT5UZKCZ
ketchup,7119018714,4,A2E8U0H25VGG3O
ground beef,1304622428,4,A2S1HDSZ0OGW1M
meatballs,1304511146,2,AFRE5F3MKUKME
sparkling water,1304622452,4,A11Q1HQ84F8POH
white wine,6167061580,3,A2CCV112TWLK7A
fresh tuna,1304622665,4,A2099WPFJKJKZC
spinach,1304196135,2,A1T8YQ4FFMWQPC
mushroom cream sauce,5357955905,1,AZLE2XFH3JUNG
fresh bread,6022600744,5,A99JEK1Z8S1T0
babies food,6169040335,2,A2OCBW6UQ8GS7L
toothpaste,6175005570,3,AI6IXAB24N30W
pepper,3227000754,3,A2GPHFP5QKF0CO
magazines,4057553908,2,A2ZZ26N7K9BSFB
corn,6022600685,4,A1MID7V80H36FX
french fries,1304511081,5,A10ZKDOZOSH219
salad,1304174867,3,A1CNSLLYW5A8YB
avocado,733001998,2,ARUSOE3CJ7TNF
chocolate bread,6022600812,5,A2Z9QP4MZ2HXCZ
avocado,733001998,2,ACZ94JB8BFMJ9
chocolate bread,6022600812,5,A36ZKFLSDE8WX5
tomato juice,1304146537,1,AVCSVH9L0BPIF
mushroom cream sauce,5357955905,2,A2VF4TALLW8G9
avocado,733001998,2,A3UFMKLD77O21S
cereals,5357955972,2,A1QPQIJVS0JC5Y
whole wheat rice,4057363823,2,A2UQZD76FKVQ6D
tomato sauce,1304624544,2,A1LNS0V7YBBJJE
light mayo,3222000565,5,A3B0M39TDARC6X
green grapes,762451459,3,A1ZNOA9OHWIVMH
protein bar,5297000963,4,A15ELVI3I6G1SQ
soda,5357956111,5,A35ELDPD0N7T0U
hand protein bar,7538650584,2,A1B07LXV78TWZ
soda,5357956111,1,A29LZJWIY7KJZR
babies food,6169040335,5,A13IIHXY0QX4Y4
mint,1304651347,4,A1AM400PUH70WO
whole weat flour,1304139212,2,A18X2IP46I5JB8
mayonnaise,5357954771,2,A2DT0SAXS5DIL8
dessert wine,5357956227,1,A29AQSCFQ1OZ9R
butter,1987958179,2,A225BCNNIG03JT
champagne,1304665720,1,A3590W7FEAGQY4
pancakes,1879187396,5,A1U6E8IJEATCYM
green tea,1304168522,1,A1X1X91COEBHVI
hand protein bar,7538650584,3,A2RNK4TW1FPXEF
cauliflower,6165151329,2,AYHZNXRPOHMO2
butter,1987958179,2,A3NIHH9X6L3RRM
body spray,7539914718,3,A1UDWB8WFFGN55
oatmeal,7800558258,3,A20LFHVP5CMQ1
energy drink,1304146434,1,A16495HOSCEV0N
brownies,6022600790,5,A22ET3HEUN5JNP
mayonnaise,5357954771,3,A1NNJ0MNFIF3Z8
fresh bread,6022600744,3,A2C55XULIQ3F8I
salad,1304174867,5,AOJRTF5PJMIR6
bug spray,3423470476,2,ACUB5EB5F72B9
cider,5357955314,5,A1XD9BN1CBR8U4
water spray,7842953384,2,A2K18LH5HC6K9B
cooking oil,3227001381,2,A38JQUXZTKKHQP
flax seed,5357956014,1,A1QMSSMUBUXX5S
chutney,1304482634,1,A3VUS3HC1CCVOQ
mineral water,1304174905,1,A19VNE2EF1QYNE
magazines,4057553908,3,A1L8MP88Q3DXXJ
whole weat flour,1304139212,2,AEPAHTOT8YT04
cereals,5357955972,1,AM0RSD59GI2IK
rice,1304622193,4,A2XYBHUJ7E1QDR
ground beef,1304622428,2,A39GFZUNMWJ44J
sandwich,4057368825,1,AEWKMTITVR260
chili,6041134494,3,A1C4OJZCDI8LN3
protein bar,5297000963,2,ACZBT8YQ2TYOY
burger sauce,5357955454,2,A24662VRPFY4YK
french wine,1412759676,5,A3S87ZOPB3UM9N
sparkling water,1304622452,3,A18CAHNYYC8AA3
mayonnaise,5357954771,1,AGXDI4U7PAUGZ
fromage blanc,6022600804,5,ADZZCC6UUMA0N
gluten free bar,6041134473,3,A1F4CQTUN5WTEA
carrots,1906987238,5,AQFATFCB1HBG3
eggs,1304511111,3,ASPRENFTOYHO0
antioxydant juice,1304196062,2,A2DOQ89OLXNHNL
cream,7535842801,5,A1IFYKTMBOTBP7
magazines,4057553908,5,A364UC5PLUM8M3
frozen smoothie,1304196070,3,AC4343QXC1BCQ
salmon,1304196046,2,A7SVI5Q1WC3UP
protein bar,5297000963,4,A28UWG41MHTXGC
sparkling water,1304622452,2,A2EH8T3LQS6EET
turkey,1304482685,5,A1HBQHOWMXOLBM
bug spray,3423470476,5,A1MOOCFYF4BW9F
cider,5357955314,4,A31J5P90FNANXZ
light mayo,3222000565,5,A34LP4FWKYTHB5
spinach,1304196135,3,A328DC9RTOA5WS
gums,5357955948,3,A8R89360S6RZ3
pancakes,1879187396,2,A1B9XPHEGQ986Y
olive oil,1304351475,3,ABKY0V59DOJ5Y
gums,5357955948,4,A3DHGDJ779MMSD
chili,6041134494,4,AH9GYBKL6KJOF
flax seed,5357956014,5,A2Z1MC0VM2SCZ7
cottage cheese,1304140894,1,AWL41OE56O3O3
oil,3602116004,1,A3AOPVHGVIEHFK
strong cheese,4057362886,5,A1G8D0R2YLCJPR
yams,1304139220,4,A1E5TTW0XXZIE7
burger sauce,5357955454,5,AV434O5MUBGN5
white wine,6167061580,5,A1CT0SH9XKNIDY
salt,4057362843,5,A1FGEAEGWVYJ2I
green grapes,762451459,5,A2WDW3VRWKRRWV
rice,1304622193,5,A86RECWKC0IKS
french wine,1412759676,2,A2GMXV65XFTCR6
cream,7535842801,3,A2TSBFY4ZZIMXW
hot dogs,4057362894,5,AGQ844D0UXGBF
avocado,733001998,5,A3E13GVY40E6T5
whole wheat pasta,1304488608,3,A1E09RWAID7HCH
shrimp,205616461,5,A2ME4DLS0Q488W
black tea,6117043058,3,A2HZV40RNSZ381
chutney,1304482634,3,AS498SIPUF2PU
soup,1304495396,5,AL4XKV2S6IXQS
gluten free bar,6041134473,5,A138ATFNJU102C
brownies,6022600790,3,A1B0Q1X54GILZP
red wine,1304511154,5,A22HDI6Y0ERZLN
napkins,7883633309,1,A3SK4E6TWXE367
herb & pepper,1304622460,1,A3CHPIP8HRFNC8
antioxydant juice,1304196062,1,A1GIGGY4X47QMA
cake,4057362797,2,A3V6ZQWSMLRXEJ
water spray,7842953384,3,A38L32Q21P5T95
cream,7535842801,4,A3BWP3PY4IUMTH
babies food,6169040335,2,A1NRLEB0KOB65O
chocolate bread,6022600812,2,A3UQXZCB1CXFNL
melons,6175005589,4,A3T58OUIBEL24K
mushroom cream sauce,5357955905,3,A3AAAZ446W2B3B
burgers,1304482596,4,A3ILSW0GC00YY
olive oil,1304351475,1,AJ8114KFKVCHX
tomato sauce,1304624544,1,ANLSZ40VRRB21
champagne,1304665720,1,A2U1PYP2Q7BUB2
mineral water,1304174905,2,A024581134CV80ZBLIZTZ
sandwich,4057368825,1,ABLW2M2R7VQIA
bramble,5357955743,3,A294IJJRMVOBSE
tomato juice,1304146537,1,A3FPJWX0GHJCCG
strawberries,5357955832,2,A5UQ98GXX7T47
hot dogs,4057362894,3,A13G2YWZQ3522K
cake,4057362797,3,A1Q3W2FX8LKH19
red wine,1304511154,1,A13UXDADSBZ0NV
ham,1304665784,4,AY25UTTDNJ5SX
bacon,6152000416,5,A2W470AYOQCZZ9
pasta,1457982633,2,A95LEWENLGMHH
body spray,7539914718,2,A30HUW0YSPL6N
shrimp,205616461,1,A9E7CTWB6KFTK
carrots,1906987238,2,A3MNCA0VED4SQD
sparkling water,1304622452,3,A1GLIRME0V0J4Z
shallot,1929099886,1,A20BE32WVZFXAF
black tea,6117043058,4,AYFZQPNEVSFMD
mayonnaise,5357954771,1,A3FNVF412991A6
chutney,1304482634,3,A37KZTDCHTQMU0
tomatoes,1572671203,3,A3TDS7PK6K3TY1
shrimp,205616461,2,A3UX3UDVQ9OHLI
eggs,1304511111,2,ABVND860D55AJ
protein bar,5297000963,4,A26TLFFBFPEOKJ
white wine,6167061580,3,A2Q8QWVIZM213M
mineral water,1304174905,4,A3C5DYTUXUCL0S
hand protein bar,7538650584,3,A3DNSZT2HIB30J
meatballs,1304511146,1,AA0ACUPEPT1RN
babies food,6169040335,1,A16UTJN8DODY6N
spaghetti,1304511138,1,ACB9GSMY2GY0O
sparkling water,1304622452,1,ANNS6DSY390Z2
whole wheat pasta,1304488608,1,A39SBRLJ1EQX1R
honey,1304174778,1,A3A2HRW0GR4EWU
tomatoes,1572671203,5,A2H3NOCLLEPOKQ
pepper,3227000754,2,A1JM3NL9GSQ17N
yams,1304139220,4,A2P0254ZZ42ZOJ
oil,3602116004,3,A2686J58T322ZS
herb & pepper,1304622460,2,A7DS7JE3D53XW
vegetables mix,737104473,3,A267CAHUU3HOPQ
burger sauce,5357955454,4,A30CAUEGZO0DO6
fresh bread,6022600744,5,A249F9ZBJ3ZDIA
light cream,6053640972,2,A9AZG7UY7VT89
parmesan cheese,1304622223,5,A05492663T95KW63BR75K
melons,6175005589,3,A2LRQ8GV6PZMHX
oil,3602116004,1,A2B3FQVNDDT4PF
burgers,1304482596,2,A1YJEY40YUW4SE
ketchup,7119018714,4,AS5RB0XRDQZCS
hand protein bar,7538650584,1,A6SS3B6BFQ5KX
ketchup,7119018714,4,A293VWKAL1RWBG
olive oil,1304351475,4,ABPIQZ23IBOJ
soda,5357956111,1,A2DQ8W8ON2QZD3
barbecue sauce,6041134511,3,A18S7SDS6HJ4LA
carrots,1906987238,3,A60XNB876KYML
cooking oil,3227001381,2,A2U7D909NH8L0U
zucchini,7806397051,1,A3G6XNM240RMWA
mayonnaise,5357954771,4,A00205921JHJK5X9LNP42
red wine,1304511154,5,A1SXKLV75ZL6DM
nonfat milk,5357955751,4,A3CI83124O6ZP1
meatballs,1304511146,2,AYM7E80UCJX7I
bug spray,3423470476,3,AIPOM0VDQ2SN3
tea,7883527428,2,A1QY7B8PEZDTDZ
protein bar,5297000963,2,A187IEMZIHO4UU
chicken,1451646526,2,A4R3YZHWJSWHU
tomatoes,1572671203,2,AO4WIKXQZJDQE
mashed potato,6040652705,4,A1R3PGXKL7EZSJ
cookies,1304511124,4,A1PQFP6SAJ6D80
escalope,1304624498,1,A38FVHZTNQ271F
whole wheat pasta,1304488608,2,A11PBM6FRXUJ5Q
turkey,1304482685,1,A1GX3Y7VXYG6TH
green tea,1304168522,1,A3S0E0QE8XYMAK
extra dark chocolate,6165290582,5,A2FHYMW4OA53N1
cereals,5357955972,3,AFY6ZIQXMLGR3
mayonnaise,5357954771,4,A3BTN14HIZET6Z
magazines,4057553908,2,A2T0H00MMGU7LZ
tea,7883527428,3,A1Z59RFKN0M5QL
fromage blanc,6022600804,3,AWUO9P6PL1SY8
red wine,1304511154,1,A6P7VX90EVIKI
grated cheese,1304651104,4,A1CWY4G16721R2
